x,y,z,price,floor_count,floor_number,apartment_type,age_of_property,main_entrance_facing,built_up_area,bedroom_count,bathroom_count,has_swimming_pool,has_gym,number_of_lifts,parking_count,has_gas_pipeline,has_servant_room,power_backup_type,is_gated_community,security_type
1774.966377340922,5750.541928854685,2090.5508565431956,24000000,18,17,5,1,1,1740,3,3,0,0,2,1,0,0,0,1,1
1774.391102113321,5748.827686139895,2095.7474685210746,15000000,8,3,2,10,5,845,2,2,0,0,1,1,0,0,0,1,1
1776.0607414044307,5751.757691969688,2086.2724404328087,37500000,10,7,5,6,0,1350,3,3,0,0,2,2,0,0,0,1,2
1775.3567577030624,5748.404810878253,2096.089576604452,14500000,8,1,2,1,5,850,2,0,0,0,1,1,0,0,0,1,1
1775.3650135516386,5749.564385288052,2092.899770195413,17500000,7,5,2,5,5,1150,2,2,0,0,1,1,1,0,2,0,1
1771.6652678671267,5755.771240614813,2078.927753517358,10500000,7,5,0,4,5,650,1,1,0,0,1,1,0,0,0,1,1
1769.738779583425,5756.065864385391,2079.7527297483775,37500000,17,1,6,1,5,2300,4,4,0,0,2,1,0,0,0,1,1
1773.950750491415,5748.2814033287605,2097.6178496036114,22500000,14,4,5,3,4,1350,3,3,0,0,2,1,0,0,0,0,1
1777.6515998702525,5750.4988576859105,2088.3866206312887,21000000,23,3,2,0,4,1200,2,2,0,0,2,1,0,0,0,0,2
1775.4607289408762,5749.573211075623,2092.794325888306,27000000,11,2,5,1,5,1690,3,3,0,0,2,2,1,0,2,0,2
1773.4571608269475,5747.158647706007,2101.1087969949776,10000000,8,4,0,10,0,610,1,1,0,0,1,0,1,0,0,1,1
1772.2100448054346,5749.85932656568,2094.7625836348107,6700000,8,3,0,8,1,425,1,1,0,0,1,2,1,0,0,1,1
1774.2014499101826,5748.457821443385,2096.9222422929706,11500000,9,8,0,6,1,625,1,2,1,1,2,2,1,0,0,0,1
1771.4347714422643,5749.347417374801,2096.822387530953,21800000,23,10,3,1,7,1100,3,1,1,1,3,2,0,0,0,1,2
1773.465808848649,5747.346883332921,2100.5865436796876,24000000,7,7,5,22,4,1600,3,3,0,0,1,3,1,0,0,1,1
1773.9309862181583,5747.728180024384,2099.149976702157,10000000,8,3,0,15,1,570,1,1,0,0,1,0,1,0,0,1,2
1772.100351239618,5754.302050662441,2082.6207659769593,16000000,8,8,2,0,3,900,2,2,0,0,1,1,1,0,0,1,1
1777.4255601046095,5752.501648375488,2083.0564475606775,25000000,3,2,2,40,1,750,2,2,0,0,0,2,0,0,0,1,2
1766.4111941891892,5753.545520923658,2089.532586896512,14500000,16,14,4,5,5,905,2,2,1,1,2,0,1,0,0,1,2
1774.4433173626855,5748.004683985428,2097.9595006454447,17500000,12,4,2,0,4,1050,2,2,0,0,2,0,0,0,0,1,2
1773.3808660363648,5747.207250187226,2101.040248869949,11500000,7,4,2,10,5,850,2,2,0,0,2,2,1,0,0,1,1
1774.4125048193466,5748.144783615344,2097.6016803331477,14000000,8,3,2,0,0,900,2,2,0,0,1,2,0,0,0,1,2
1776.1742158744742,5751.163078874068,2087.8145020711127,23600000,15,1,5,0,1,1250,3,2,0,1,2,1,1,0,0,1,2
1774.221890503162,5749.21199381261,2094.8363023063685,17000000,7,3,2,22,4,1250,2,2,0,0,1,1,0,0,0,0,1
1772.0169059139266,5749.902248039016,2094.80815903297,24500000,19,3,5,2,6,1750,3,3,1,1,2,2,0,0,0,1,2
1771.775458394503,5749.388326424209,2096.422332691577,33000000,22,11,9,10,5,1385,4,3,1,1,2,2,1,0,0,1,2
1777.133813824118,5748.03563053383,2095.5960483539043,3000000,8,0,1,3,5,180,1,1,0,0,1,2,0,0,0,1,1
1775.6771988057083,5748.127577063359,2096.5783656818608,14000000,8,6,2,6,6,940,2,3,0,0,2,1,1,0,0,1,2
1775.6445804664259,5752.548925360319,2084.4443348758564,32500000,8,6,2,1,3,850,2,2,0,0,1,1,0,0,0,0,1
1773.9796550982885,5747.228394501687,2100.4768422267634,16000000,13,10,2,3,7,1000,2,2,0,0,2,1,0,0,0,1,2
1771.816808554946,5749.555666696794,2095.928393928799,31500000,22,19,6,1,6,2415,4,4,1,1,4,2,0,0,1,1,2
1775.1603906941396,5753.24416540762,2082.9373875644496,17500000,11,10,2,10,1,900,2,2,0,0,2,1,1,0,1,1,2
1772.8924619502388,5754.32010361736,2081.896602491374,10500000,8,2,2,0,3,837,2,2,0,0,1,0,0,0,0,1,1
1773.9464111334069,5748.285501080921,2097.6102899465795,18000000,14,9,5,0,4,1350,3,3,0,0,2,0,0,0,2,1,1
1772.0866415697326,5749.100687718862,2096.948072137367,9000000,8,5,0,10,1,585,1,2,0,0,1,1,0,0,0,1,2
1773.6496882754514,5748.496169272391,2097.2838565966813,10000000,8,4,0,12,4,550,1,1,0,0,1,0,1,0,0,1,1
1775.9800903303158,5747.442241404938,2098.2000382386136,11000000,8,4,4,1,2,850,2,2,0,0,2,1,0,0,0,1,2
1778.6223648964597,5756.373590596534,2071.3055227495747,15000000,18,10,0,5,5,640,1,2,0,0,2,0,0,0,0,1,1
1772.303815051692,5748.600503084514,2098.135468240716,16500000,14,1,2,15,7,1050,2,2,0,1,2,1,1,0,0,1,2
1775.007843091329,5752.730161723122,2084.4864699405753,22500000,3,3,0,30,4,650,1,1,0,1,0,1,0,0,0,1,2
1771.737391184266,5755.757240310523,2078.905050090686,10500000,6,3,0,2,6,1065,1,1,0,0,1,1,1,0,0,1,1
1776.5990624823278,5748.267694691939,2095.4129142839465,6500000,8,3,0,44,5,700,1,2,0,0,1,0,0,0,0,1,2
1770.8046754215286,5754.1358264795,2084.1815400608325,6500000,8,2,1,4,4,430,1,1,0,0,1,1,0,0,0,1,1
1770.1572572854982,5753.649856909926,2086.072292265989,19000000,19,1,2,8,3,1000,2,2,1,1,2,1,1,0,0,1,2
1768.3432308095723,5754.704658250568,2084.7008213072622,52500000,22,12,5,1,5,2660,3,3,1,1,3,1,0,0,2,1,2
1776.0878455151067,5753.068931247663,2082.630749155109,22500000,3,3,0,35,1,650,1,1,0,0,0,1,0,0,0,1,1
1775.5376761016014,5749.5995647888085,2092.6566381812545,5500000,8,3,1,5,6,300,1,1,0,0,1,1,0,0,0,0,1
1770.5469068618909,5755.788475320038,2079.8326081622085,30000000,5,5,2,6,5,1200,2,2,0,0,1,1,1,0,0,1,1
1772.2861553056775,5750.555536742702,2092.7861339730034,10000000,7,5,0,9,0,575,1,2,0,0,2,2,0,0,2,1,1
1775.7955725726506,5751.998612329324,2085.8338975558195,25000000,7,4,2,10,2,850,2,2,0,0,1,0,1,0,0,1,1
1776.0377161309298,5752.999531735117,2082.8651945663573,30000000,12,4,2,1,5,900,2,2,0,0,2,0,0,0,0,1,1
1774.995141444349,5750.936792832417,2089.4399375658904,21000000,22,22,2,1,1,1110,2,2,0,1,1,1,1,0,2,1,2
1775.2100914575615,5749.7037741892245,2092.648236149932,17200000,9,1,2,10,1,950,2,2,0,0,2,1,1,0,0,0,1
1774.685562099324,5750.563451597224,2090.7300506833553,13500000,8,7,0,0,4,1150,1,2,0,0,1,2,0,0,0,1,2
1775.659206581354,5753.094759847093,2082.924882539644,14000000,8,5,0,25,5,550,1,1,0,0,1,1,1,0,0,1,1
1776.731736285711,5750.308446745052,2089.6933039486153,43000000,15,8,5,8,1,1460,3,4,1,1,2,1,1,0,2,1,2
1774.6778940420431,5753.453961811897,2082.7690418549737,22500000,4,1,2,35,2,850,2,2,0,0,0,1,1,0,0,0,1
1774.4091459035083,5747.614592745005,2099.056853970051,30000000,24,3,5,0,1,1665,3,2,0,0,2,1,0,0,0,1,2
1776.8836393253878,5754.672035928445,2077.5166163477297,15000000,6,2,0,30,3,340,1,1,0,0,0,0,1,0,0,1,1
1775.7587365910888,5752.5685505615675,2084.2929209951276,35000000,11,10,5,5,5,1200,3,3,0,0,2,0,1,0,0,1,0
1768.2457648003194,5754.843575973228,2084.3999931264143,49500000,22,10,5,2,7,2500,3,3,1,1,3,1,0,0,2,1,2
1770.9496654029647,5755.721495617772,2079.675058150345,32500000,15,4,5,6,1,1700,3,3,1,1,2,1,0,0,1,1,2
1776.879247254716,5750.465961060385,2089.1343593367515,26500000,8,5,3,10,1,1015,3,2,0,0,1,1,0,0,0,1,1
1771.0653809676332,5755.02442197538,2081.5048207498608,22500000,12,4,9,3,0,1589,4,3,0,0,2,0,0,0,0,1,2
1770.642902996156,5755.101508129125,2081.651109383898,20000000,12,1,5,2,5,1305,3,3,0,0,2,1,0,0,0,1,1
1772.1605298432075,5748.594743720125,2098.2722723562797,20700000,19,19,2,1,1,1385,2,2,1,1,3,1,1,0,1,1,2
1775.8343233346209,5749.107307581775,2093.757058967564,19000000,11,6,2,10,3,865,2,2,1,1,2,1,0,0,0,0,2
1766.2805129313194,5752.80279625533,2091.6869118096834,11800000,25,4,2,2,2,780,2,2,0,0,2,1,0,0,1,1,2
1776.3394060857768,5748.423305474648,2095.2061510655094,15300000,7,5,5,10,4,1115,3,2,0,0,2,1,0,1,0,1,1
1768.614209995203,5754.5863247653515,2084.7975937789884,24000000,16,11,3,5,7,1360,3,2,1,1,3,2,1,0,0,1,2
1771.6272221097004,5753.662868888896,2084.7881372094075,21000000,11,11,5,7,3,1200,3,1,1,1,2,1,1,0,0,1,2
1777.3975523421275,5748.03332647795,2095.3786814385235,17500000,21,2,5,1,5,1625,3,3,0,0,1,1,0,0,0,1,2
1775.7093421535576,5752.5396336977865,2084.414808747219,27000000,11,4,2,0,1,1500,2,2,0,0,2,1,0,0,0,1,1
1777.9943704741904,5756.075331144991,2072.673105134086,32500000,8,0,2,15,5,950,2,2,0,0,1,1,0,0,0,1,1
1777.5699845220438,5750.452168919293,2088.584641114095,20000000,22,4,3,0,3,1200,3,2,0,1,2,1,1,0,0,1,2
1770.3941463793756,5753.7698892612825,2085.540128574817,10500000,8,1,0,12,3,650,1,2,1,1,1,1,1,0,0,1,2
1774.4293349811546,5751.449909331204,2088.507954404871,27500000,6,4,5,20,3,1600,3,2,0,0,1,1,1,0,0,1,2
1770.695640104939,5753.2818083081675,2086.6303899597706,31000000,21,7,5,0,1,1740,3,3,1,1,3,1,0,0,0,1,2
1771.0852195672792,5753.224306144886,2086.4582977414184,15500000,8,7,2,9,4,860,2,2,1,1,2,1,1,0,0,1,2
1771.7875705998379,5754.447882333941,2082.4839433163334,14500000,13,12,2,2,2,950,2,2,0,0,2,1,0,0,0,1,2
1777.771155045579,5755.314578224333,2074.975861538244,20000000,21,12,4,1,0,800,2,2,1,1,2,1,0,0,1,1,2
1777.681125904586,5756.66777630378,2071.2959537131105,22000000,8,6,0,3,4,620,1,2,0,0,1,0,0,0,0,1,1
1776.3956067229988,5756.13593260949,2073.8753033239745,42500000,28,16,5,10,2,1253,3,3,1,1,3,1,0,0,0,1,2
1775.4961570626285,5749.345524615985,2093.389699705716,15000000,18,8,5,0,6,1350,3,2,0,0,2,1,0,0,0,1,1
1769.755499520898,5756.179615395787,2079.4236478451307,23500000,18,17,5,6,3,1500,3,3,1,1,2,1,0,0,0,1,2
1774.7388970471848,5748.09612553169,2097.458886117991,14500000,7,4,2,20,6,800,2,2,0,0,1,1,1,0,0,1,1
1776.0340328553584,5750.846231190865,2088.8062953125536,10000000,8,1,0,20,6,600,1,1,0,0,1,1,1,0,0,1,1
1772.0006961132644,5749.883523179088,2094.8732665361267,9800000,10,4,4,8,4,625,2,1,0,0,2,0,0,0,0,1,1
1777.4984180252893,5752.937867038218,2081.789199682654,57500000,7,1,5,12,5,1500,3,3,0,0,1,2,1,0,0,1,1
1773.810542209113,5747.272073915803,2100.5001472828712,14500000,19,18,2,3,5,900,2,2,1,1,3,1,0,0,0,1,1
1774.2950538395398,5748.466657151089,2096.818817528765,12500000,5,0,0,28,1,550,1,2,0,0,0,1,1,0,0,1,1
1777.12519048819,5750.498298670369,2088.8361291210717,24000000,7,5,2,8,2,1000,2,2,0,1,1,2,0,0,2,1,2
1775.8640950191784,5752.588525559481,2084.1480205645476,27000000,8,1,2,1,3,800,2,2,0,0,2,1,0,0,0,1,1
1770.9684443775227,5755.60204522089,2079.989631240541,42500000,13,7,6,1,4,2000,4,4,0,0,2,1,0,0,2,1,2
1777.2451916145149,5753.044241310474,2081.711432069172,75000000,15,8,5,0,5,1850,3,3,0,0,2,2,0,0,2,1,2
1777.7877668063838,5756.776108620395,2070.903303249816,33000000,5,4,5,50,4,1400,3,2,0,0,0,1,0,0,0,1,1
1771.5405575239797,5749.377660968597,2096.6500815832105,17500000,22,1,2,10,3,1100,2,2,1,1,2,2,1,0,0,1,2
1770.712174950193,5753.307316559797,2086.54602506215,22500000,20,7,2,6,5,1250,2,2,1,1,2,1,1,0,0,1,2
1776.5910319923685,5747.939452661839,2096.3199549634137,8700000,6,1,0,25,4,600,1,1,0,0,1,1,1,0,0,1,1
1775.4358311141432,5752.4369398417775,2084.9311410067735,47500000,6,3,5,1,5,1500,3,3,0,0,2,2,1,0,0,1,2
1763.045868380456,5753.386234186664,2092.8108147317057,8500000,5,3,0,25,7,650,1,1,0,0,0,2,1,0,0,0,1
1779.0385778796792,5757.009929168048,2069.1784393513167,35000000,6,1,2,12,4,950,2,2,0,0,1,2,0,0,0,0,1
1771.95684050477,5754.469460844058,2082.2802836317346,22000000,8,2,3,1,7,1250,3,2,1,1,2,1,1,0,0,1,1
1776.335472559797,5755.804886210116,2074.8453920245524,52500000,20,17,5,7,6,1400,3,3,0,1,3,1,0,0,2,1,2
1772.7547963228897,5747.53488715147,2100.67230978345,6500000,5,1,0,18,1,450,1,1,0,0,1,2,0,0,0,1,1
1772.8945647267706,5750.502028133403,2092.417808850779,18000000,7,2,2,6,1,1080,2,2,0,0,1,1,1,0,0,1,1
1763.5311893809549,5753.244368542263,2092.7919103239406,18000000,32,27,2,5,0,981,2,2,1,1,2,2,1,0,1,1,2
1775.8510763651957,5749.00035165856,2094.0365114300967,15000000,7,2,2,20,1,850,2,2,0,0,2,1,1,0,0,0,1
1773.671139111918,5747.355419112752,2100.3898154096796,12800000,9,8,2,5,1,850,2,2,0,0,1,1,0,0,0,1,1
1776.1134837901704,5751.500480810989,2086.9365375903785,14500000,15,4,2,10,4,750,2,2,0,0,2,2,0,0,0,1,2
1772.0064265352237,5748.048175459917,2099.8991396992838,17000000,14,8,2,10,2,960,2,2,0,1,2,2,1,0,2,1,2
1776.6384349478958,5747.671471586854,2097.014431560378,11000000,10,5,2,4,7,770,2,2,0,1,2,1,1,0,0,1,2
1763.832291715155,5753.67008685405,2091.36729876504,8500000,13,11,0,0,2,550,1,1,0,0,2,0,0,0,1,1,2
1776.2734448735944,5751.140822550277,2087.791390017838,10500000,8,5,0,10,7,550,1,1,0,0,1,2,0,0,0,1,1
1775.8852230134607,5752.234503433667,2085.1069258408925,20000000,7,4,0,10,3,650,1,2,0,0,1,0,1,0,0,1,1
1777.3114854604432,5748.182615291777,2095.042124852811,10500000,6,4,2,22,5,753,2,2,0,0,1,1,1,0,0,1,2
1763.3192455487608,5753.815543384034,2091.3997539900506,8500000,8,3,0,14,6,500,1,1,0,0,1,0,1,0,0,1,1
1775.6244796276776,5751.7364698204365,2086.702252139601,13500000,5,4,0,5,6,750,1,1,0,0,1,1,0,0,0,0,0
1776.1033316369019,5753.919327701511,2080.26688808222,32500000,11,9,5,5,5,1360,3,3,0,0,1,1,1,0,0,0,1
1774.7876081817637,5748.843700609061,2095.3677605165094,9700000,8,7,2,10,4,750,2,2,0,0,1,0,0,0,0,0,0
1772.054033406262,5754.323388666814,2082.6012199484267,10500000,8,5,2,7,5,735,2,2,0,0,1,1,0,0,0,1,1
1777.8031089711344,5750.912136379057,2087.1192360238183,23500000,7,5,2,5,2,1010,2,2,0,0,1,1,0,0,0,1,2
1776.2293766285331,5752.482600421374,2084.1291067136804,17000000,3,1,0,30,5,600,1,2,0,0,0,1,0,0,0,1,1
1772.8839683059134,5752.193146690031,2087.7733205729282,10000000,5,1,0,20,7,540,1,2,0,0,1,2,1,0,0,0,0
1777.7210744111198,5755.248626459801,2075.201683988126,16000000,20,8,0,0,0,575,1,1,0,0,2,1,0,0,0,1,1
1769.9781968361785,5756.228687033815,2079.0982384903114,45000000,20,1,5,6,0,1950,3,3,0,1,2,1,0,0,2,1,2
1776.0610279450289,5755.504891892,2075.9122487287605,80000000,7,4,6,3,0,1800,4,3,0,0,2,1,0,0,2,1,1
1775.0403916196067,5752.493888900246,2085.1107083999727,12000000,3,1,1,30,5,350,1,1,0,0,0,1,1,0,0,1,1
1774.6171408122202,5753.51583838117,2082.649874806729,16000000,7,7,2,35,5,835,2,2,0,0,1,1,0,0,1,1,1
1770.4077065177019,5755.671615312569,2080.274455303418,21300000,12,8,2,2,1,1150,2,2,0,0,2,1,0,0,2,1,2
1774.4200854420783,5751.744566444143,2087.7041942669953,21000000,8,2,2,20,1,950,2,2,0,0,1,1,0,0,0,1,2
1776.0474032183588,5752.331318901131,2084.7016618956545,21000000,3,3,0,30,4,775,1,2,0,0,0,1,1,0,0,1,1
1763.1998093083316,5753.384595758581,2092.685625158,27000000,22,6,5,0,1,1910,3,3,0,1,2,0,0,0,0,1,2
1771.4574209748585,5755.086343807868,2080.9999473784947,18000000,15,2,5,0,4,1330,3,3,0,0,1,1,0,0,2,1,2
1776.3227083184893,5754.56908640956,2078.2813249537485,55000000,16,11,5,10,4,1500,3,3,0,0,2,1,1,0,2,1,2
1777.9192858837991,5754.7861086600615,2076.3142480018864,80000000,18,4,9,0,3,1600,4,3,0,1,2,2,0,0,1,1,2
1774.760414005783,5753.407394268434,2082.8273640547695,13500000,7,3,0,0,1,650,1,2,0,0,2,1,0,0,0,1,1
1774.0673817650513,5755.3639906202025,2078.0065592845453,15000000,4,1,2,25,7,750,2,1,0,0,0,2,0,0,0,0,1
1771.2223294873554,5756.0965561612065,2078.4044110024606,19500000,17,13,2,8,3,865,2,2,1,1,2,1,1,0,0,1,1
1777.8233085554068,5755.063807461272,2075.6266175799733,42500000,22,9,2,0,1,1050,2,2,0,0,2,1,0,0,2,1,1
1777.3171375044544,5753.027186768089,2081.6971396051367,32500000,9,1,2,30,2,1000,2,2,0,0,1,0,0,0,0,0,1
1775.8972060643068,5752.573240630322,2084.161995785585,18000000,7,1,0,1,1,520,1,2,0,0,2,1,0,0,0,1,1
1781.4780165676632,5756.024581622832,2069.820787469256,40000000,7,4,0,40,7,800,1,0,0,0,3,1,0,0,1,1,2
1766.3236243124122,5754.714747892767,2086.384438348153,4700000,4,3,1,30,4,310,1,1,0,0,0,0,0,0,0,1,0
1772.9058023671134,5747.5486216640975,2100.5072857622167,7800000,6,6,0,25,5,550,1,1,0,0,1,1,0,0,0,1,1
1771.2832327323927,5749.712528770156,2095.9490799980294,11000000,14,7,2,8,4,950,2,2,1,1,2,2,1,0,0,1,2
1767.8057564481528,5753.92340403663,2087.311492793612,9500000,8,7,0,10,1,590,1,1,1,1,1,2,1,0,0,1,2
1777.4534226227595,5756.022698312117,2073.283151651584,50000000,16,15,5,11,5,2070,3,2,0,0,2,1,0,0,1,1,2
1778.7008539959736,5754.7769116524205,2075.67024575346,58000000,16,4,5,12,5,1480,3,4,0,0,2,2,0,0,2,1,1
1763.3251848493087,5753.557126926411,2092.1055613114886,4500000,4,1,1,35,4,400,1,1,0,0,0,2,0,1,0,1,0
1772.2885021047603,5748.180594124535,2099.2985310901768,8200000,4,4,0,20,7,650,1,1,0,0,1,0,1,0,0,1,1
1772.5346166581414,5754.567774909877,2081.516696237956,4000000,3,2,1,17,2,350,1,1,0,0,0,2,0,0,0,0,0
1776.2759910912591,5754.533206139828,2078.4205981722844,28000000,7,6,2,20,4,850,2,2,0,0,1,2,1,0,0,1,1
1769.1371352843587,5755.309440518119,2082.356367301445,18500000,4,3,4,15,1,702,2,1,0,0,0,1,1,0,0,1,1
1763.3365655975747,5753.59175215538,2092.000742341197,9500000,11,5,0,0,0,550,1,2,0,0,2,0,0,0,0,1,1
1774.176655919327,5752.542242295986,2085.7123349568574,33000000,7,1,5,0,4,1740,3,3,1,1,2,1,0,0,0,1,1
1781.9197787626917,5756.210873697847,2068.922250732728,82500000,22,6,2,45,4,950,2,1,0,0,2,2,0,1,0,1,1
1778.1899026481499,5753.594327786275,2079.383077113442,60000000,5,3,5,25,5,1486,3,3,0,0,1,1,0,0,0,1,1
1772.0404254193072,5747.58976108832,2101.1248580016545,6300000,4,3,0,25,5,450,1,1,0,0,0,1,1,0,0,1,1
1778.3822059729962,5754.910463464574,2075.5730020851065,9000000,4,2,1,30,0,320,1,1,0,0,0,0,1,0,0,1,1
1771.070250093903,5753.229600194483,2086.456406608667,16000000,13,6,2,10,5,875,2,2,1,1,2,1,1,0,0,1,2
1775.850774827024,5750.262803790719,2090.5675575994105,12500000,5,2,2,8,0,950,2,2,0,0,1,1,0,0,2,0,1
1771.2526598619877,5751.814626929492,2090.1993953620267,12500000,12,8,5,2,4,1860,3,2,0,0,2,2,0,0,2,1,1
1776.862426410807,5755.870200075349,2074.212900715367,10000000,5,4,0,25,1,452,1,1,0,0,0,0,0,0,0,0,1
1771.9685424139523,5749.242974345223,2096.6577466619246,9100000,7,2,0,10,0,565,1,1,0,0,1,1,1,0,0,1,2
1773.447442550744,5750.167882719642,2092.8675278310698,9500000,12,1,0,15,5,576,1,2,0,0,2,1,0,0,0,0,2
1775.6879906696308,5750.719658841327,2089.4488663778156,9500000,7,5,0,17,2,637,1,1,0,0,1,1,0,0,1,0,1
1774.2118039072254,5755.338295190257,2077.954422693814,6000000,4,0,0,25,7,380,1,1,0,0,0,1,0,0,0,1,0
1778.3256992361255,5754.934484255121,2075.5548148308667,10000000,17,14,1,11,1,320,1,1,0,0,1,0,0,0,0,1,1
1773.8982529700668,5751.865907548168,2087.8133464691796,11300000,10,5,4,0,4,755,2,2,0,0,2,2,1,0,1,1,1
1777.6784807969657,5755.342635199157,2074.977438520771,7000000,8,3,1,10,7,300,1,1,0,0,1,0,0,0,0,1,1
1770.2539701984397,5755.217923737478,2081.660042198903,11000000,14,6,0,5,0,680,1,2,0,0,1,1,0,0,0,1,1
1777.642296743632,5755.83434479488,2073.644101601748,15700000,12,3,0,10,4,575,1,2,0,0,2,0,0,0,0,1,1
1773.125445777247,5751.682337696208,2088.9752128186497,37000000,28,25,3,3,0,1377,3,2,1,1,4,1,0,0,0,1,2
1776.5776037765568,5748.471742506896,2094.871271309835,8500000,7,5,2,20,6,540,2,1,0,0,1,0,0,0,2,0,2
1775.8038891533142,5753.7413505312015,2081.0146607977917,28500000,8,6,2,1,1,950,2,2,0,0,1,1,1,0,0,1,1
1776.9661197215366,5755.010066184727,2076.5094624090298,32000000,16,9,0,0,4,1000,1,1,0,0,2,1,0,0,2,1,1
1779.4915438928585,5758.202116937729,2065.468282425965,45000000,9,1,2,20,3,850,2,2,0,0,1,2,0,0,0,1,0
1772.8123889966296,5751.93879172631,2088.5347422664863,6200000,8,0,1,10,5,410,1,1,0,0,1,2,0,0,0,0,0
1776.389243647029,5755.290746672231,2076.2251025175788,65000000,8,7,6,30,6,1750,4,4,0,0,1,2,1,0,0,1,1
1780.0924236892301,5755.166774886778,2073.3951278913364,109000000,13,4,5,15,7,2150,3,3,1,1,2,1,0,0,1,1,2
1764.618035059827,5752.897162224815,2092.830244240385,14000000,5,4,0,28,1,1100,1,1,0,0,1,1,1,0,0,1,2
1778.3123765586126,5756.85043220683,2070.24616714498,10000000,4,2,1,30,3,415,1,0,0,0,0,1,0,0,0,1,0
1775.1261856135898,5753.411677292421,2082.503804737018,4500000,7,2,1,15,5,270,1,1,0,0,1,0,0,0,0,1,1
1773.91942117584,5747.184522668163,2100.6477452392396,15000000,10,6,5,0,5,1400,3,3,0,0,2,1,0,0,0,1,1
1777.3573168881442,5755.628093102715,2074.460706301996,29000000,7,2,2,30,7,1000,2,2,0,0,1,2,0,0,0,1,1
1777.5556607100687,5752.9547478478835,2081.693671579007,30000000,6,2,4,10,5,650,2,2,0,0,1,1,1,0,0,1,1
1770.9700545402115,5751.861986136056,2090.3085318595517,8500000,20,5,5,4,7,1280,3,3,0,0,3,1,0,0,2,1,1
1776.7704281777674,5752.763465115348,2082.8923063824136,110000000,7,6,9,25,5,2200,4,4,0,0,2,1,0,0,0,1,1
1776.7338129952877,5753.4747122113195,2080.958119161483,42500000,7,3,5,1,4,1400,3,3,0,0,1,1,0,0,2,1,2
1775.50555641852,5750.046236748164,2091.456261647667,14500000,8,4,2,1,2,950,2,2,0,0,1,0,0,0,0,1,1
1771.2513278530312,5749.691351900913,2096.0341341339667,10000000,8,1,2,6,0,995,2,2,1,1,2,2,1,0,0,1,2
1774.4315831651404,5748.315159727635,2097.1185901401764,7000000,5,5,0,30,4,475,1,1,0,0,1,1,0,0,0,1,1
1770.4620246243244,5753.610365344719,2085.9225736256226,3800000,5,2,1,15,3,240,1,1,0,0,0,0,0,0,0,1,1
1763.1644281613337,5753.6469493373415,2091.994020461726,12500000,8,3,2,16,5,620,2,2,0,0,1,0,1,0,0,1,1
1777.3843134503682,5750.498189931592,2088.6159460020535,17000000,16,3,2,7,2,1250,2,2,0,0,2,1,0,0,0,1,2
1763.2898758600656,5753.841227294058,2091.3538545116185,13500000,14,7,2,4,5,880,2,2,0,0,2,0,1,0,0,1,2
1777.8272391147657,5753.126672956108,2080.98649509855,110000000,7,1,5,15,6,2000,3,4,0,0,1,2,0,1,0,1,1
1763.3647789832942,5753.395995981248,2092.5152734611374,6500000,8,3,0,0,2,430,1,1,0,0,1,1,0,0,0,1,1
1777.8717179407693,5752.909673201765,2081.548329135765,50000000,6,3,2,20,3,1050,2,2,0,0,1,2,0,0,2,1,2
1771.3146090566922,5753.164925520203,2086.4273041509136,14500000,11,0,2,12,5,850,2,2,1,1,1,1,1,0,1,1,1
1773.5144922043562,5752.848391023046,2085.431067152464,13000000,4,3,4,20,4,650,2,2,0,0,0,1,1,0,1,1,1
1773.8211913827745,5751.9322278837235,2087.6961050004325,13000000,6,5,2,23,5,895,2,2,0,0,1,1,1,0,0,1,1
1777.7537950266958,5752.964822646068,2081.4966235055667,115000000,6,4,6,35,6,2000,4,4,0,0,1,2,0,0,2,1,2
1771.2665752573928,5749.66701724454,2096.0880015367243,9500000,8,8,4,8,1,570,2,1,1,1,2,1,1,0,0,0,2
1766.1732156831067,5754.036038264215,2088.38273373447,7200000,4,1,0,26,2,468,1,1,0,0,0,0,0,0,0,0,0
1770.9702204856167,5751.860026395369,2090.3137838392104,5500000,21,18,2,10,3,764,2,2,0,0,3,1,0,0,0,0,1
1778.1436384197718,5752.896166569088,2081.3533812935243,25500000,7,5,4,20,0,625,2,2,0,0,1,1,0,0,2,1,2
1772.9843787522304,5751.77530586835,2088.838965431182,8500000,8,4,0,20,3,532,1,1,0,0,1,0,0,0,0,1,2
1773.693839264477,5751.873613462628,2087.9657802051297,10000000,4,1,2,25,5,900,2,1,0,0,0,1,0,0,0,1,2
1778.0104472969663,5752.93394853193,2081.3627346360518,32500000,7,6,2,28,6,865,2,2,0,0,1,1,1,0,0,1,1
1769.0976999744466,5753.804150769944,2086.5454997501715,25000000,8,2,5,15,3,1200,3,2,1,1,1,1,0,0,0,1,2
1766.2997604690463,5754.687485145142,2086.479835627671,5000000,5,2,1,35,5,350,1,1,0,0,0,0,0,0,0,1,1
1778.0639909110414,5752.950592561419,2081.2709875873243,18000000,7,1,0,5,0,600,1,1,0,0,1,1,0,0,0,1,1
1764.909831099462,5753.786489710201,2090.137631572817,9500000,8,4,0,17,4,595,1,1,0,0,1,0,1,0,0,1,1
1772.1561666355813,5748.986187256902,2097.2032185233793,7700000,5,3,0,21,4,650,1,2,0,0,0,1,1,0,0,1,0
1778.30439493287,5750.499809294974,2087.8281591790333,15000000,7,5,0,28,7,600,1,1,0,0,1,1,0,0,0,1,1
